"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202105","7호선","상동","292241","42063","303336","41777","20210603"
"202105","7호선","가산디지털단지","987441","75903","985260","71742","20210603"
"202105","8호선","남한산성입구(성남법원.검찰청)","285311","68918","259750","66427","20210603"
"202105","8호선","암사","392747","90729","344570","90022","20210603"
"202105","8호선","복정","240333","40268","208617","37369","20210603"
"202105","8호선","문정","451849","47769","477385","47779","20210603"
"202105","8호선","가락시장","145223","52876","164676","53949","20210603"
"202105","8호선","몽촌토성(평화의문)","126058","28319","130460","27143","20210603"
"202105","8호선","산성","133987","30994","130876","34582","20210603"
"202105","8호선","신흥","87693","33915","94941","34933","20210603"
"202105","8호선","강동구청","206689","53381","215269","53878","20210603"
"202105","8호선","석촌","159485","41668","190500","44211","20210603"
"202105","8호선","수진","101300","35199","90479","34817","20210603"
"202105","8호선","송파","151841","44989","152942","44796","20210603"
"202105","8호선","단대오거리","215915","61030","207533","58698","20210603"
"202105","8호선","장지","380778","64070","362355","61130","20210603"
"202105","8호선","천호(풍납토성)","327574","68458","392383","65489","20210603"
"202105","8호선","모란","76332","47615","62275","36802","20210603"
"202105","8호선","잠실(송파구청)","314120","55880","375463","54221","20210603"
"202105","9호선","당산","402736","54067","402667","49701","20210603"
"202105","9호선","구반포","53086","18588","55435","18812","20210603"
"202105","9호선","흑석(중앙대입구)","157832","44300","165147","44350","20210603"
"202105","9호선","염창","376188","58999","367582","58761","20210603"
"202105","9호선","샛강","116518","20594","120235","20576","20210603"
"202105","9호선","증미","144337","37255","143906","38164","20210603"
"202105","9호선","고속터미널","303231","48218","407993","55098","20210603"
"202105","9호선","사평","67182","15221","65464","15271","20210603"
"202105","9호선","동작(현충원)","40076","11403","31896","9789","20210603"
"202105","9호선","마곡나루(서울식물원)","266088","27367","266240","27377","20210603"
"202105","9호선","김포공항","216581","16438","327907","20229","20210603"
"202105","9호선","신논현","770520","49532","763042","46266","20210603"
"202105","9호선","가양","410881","107777","401749","104133","20210603"
"202105","9호선","선유도","175357","25021","171778","24088","20210603"
"202105","9호선","신반포","68292","16582","67784","16490","20210603"
"202105","9호선","노들","90736","26660","75494","24825","20210603"
"202105","9호선","등촌","217325","68579","210491","69005","20210603"
"202105","9호선","신목동","81488","17733","72432","16542","20210603"
"202105","9호선","공항시장","55277","21588","59630","23455","20210603"
"202105","9호선","노량진","612251","72924","604081","74444","20210603"
"202105","9호선","양천향교","203397","38510","207174","38713","20210603"
"202105","9호선","국회의사당","304857","39825","318423","34760","20210603"
"202105","9호선","신방화","136361","38852","130916","38628","20210603"
"202105","9호선","개화","52250","11685","36626","9584","20210603"
"202105","9호선","여의도","596674","37973","565874","34964","20210603"
"202105","9호선2~3단계","둔촌오륜","24781","5081","21344","5319","20210603"
"202105","9호선2~3단계","종합운동장","93401","14990","92177","13857","20210603"
"202105","9호선2~3단계","석촌","182995","27644","162403","24059","20210603"
"202105","9호선2~3단계","삼성중앙","139731","17932","146401","17743","20210603"
"202105","9호선2~3단계","중앙보훈병원","173262","63918","150695","62735","20210603"
"202105","9호선2~3단계","선정릉","208399","19407","228359","20142","20210603"
"202105","9호선2~3단계","올림픽공원(한국체대)","132778","22231","133294","22116","20210603"
"202105","9호선2~3단계","언주","217850","23344","222808","23326","20210603"
"202105","9호선2~3단계","석촌고분","123685","27177","122160","27037","20210603"
"202105","9호선2~3단계","삼전","142071","29548","136984","28689","20210603"
"202105","9호선2~3단계","한성백제","51535","13057","46840","11718","20210603"
"202105","9호선2~3단계","송파나루","103951","20628","113372","20963","20210603"
"202105","9호선2~3단계","봉은사","362324","38743","371826","37034","20210603"
"202105","경강선","경기광주","158612","25139","150362","25130","20210603"
"202105","경강선","초월","68087","12081","63917","11787","20210603"
"202105","경강선","여주","48480","14072","49614","13750","20210603"
"202105","경강선","삼동","49558","10370","44974","10313","20210603"
"202105","경강선","이천","60275","11187","63883","12076","20210603"
"202105","경강선","세종대왕릉","5377","3119","5480","3213","20210603"
"202105","경강선","곤지암","49539","11527","50490","11788","20210603"
"202105","경강선","이매","23878","5899","19305","5825","20210603"
"202105","경강선","판교","100345","11524","97810","10078","20210603"
"202105","경강선","신둔도예촌","31462","6282","29053","6076","20210603"
"202105","경강선","부발","45541","6363","46007","6287","20210603"
"202105","경부선","신길","203685","41798","168728","38707","20210603"
"202105","경부선","명학","189341","36805","188711","36088","20210603"
"202105","경부선","진위","33818","6615","29813","6198","20210603"
"202105","경부선","오산대","80475","15265","74073","14593","20210603"
"202105","경부선","세류","68984","13429","65643","13096","20210603"
"202105","경부선","의왕","196721","36987","195139","36865","20210603"
"202105","경부선","성균관대","339447","42189","339711","42132","20210603"
"202105","경부선","평택지제","73920","9634","69699","9007","20210603"
"202105","경부선","남영","207673","30473","217293","31877","20210603"
"202105","경부선","군포","160723","30429","157741","29960","20210603"
"202105","경부선","오산","238620","37982","236004","39026","20210603"
"202105","경부선","천안","118154","45096","118104","45066","20210603"
"202105","경부선","병점","336636","50592","341361","50104","20210603"
"202105","경부선","용산","846097","103350","855883","101967","20210603"
"202105","경부선","당정","134940","25809","130299","24637","20210603"
"202105","경부선","수원","925422","117554","966611","120666","20210603"
"202105","경부선","신도림","86209","23228","86171","25778","20210603"
"202105","경부선","노량진","203617","33484","201999","31009","20210603"
"202105","경부선","가산디지털단지","387656","29235","463645","32951","20210603"
"202105","경부선","세마","60127","12771","55144","12055","20210603"
"202105","경부선","석수","219995","42572","195931","41039","20210603"
"202105","경부선","평택","303420","53997","300920","52957","20210603"
"202105","경부선","구로","414212","82655","426595","79958","20210603"
"202105","경부선","서울역","161256","9134","48854","2091","20210603"
"202105","경부선","송탄","106427","18137","101947","17754","20210603"
"202105","경부선","금정","583150","96735","590667","97332","20210603"
"202105","경부선","광명","81207","7822","68954","7387","20210603"
"202105","경부선","두정","138680","19875","143214","20398","20210603"
"202105","경부선","안양","537330","96111","531460","100057","20210603"
"202105","경부선","금천구청","244745","68489","242731","69396","20210603"
"202105","경부선","대방","267885","56383","278127","55727","20210603"
"202105","경부선","관악","155497","47207","143896","44943","20210603"
"202105","경부선","영등포","880958","186665","902833","185981","20210603"
"202105","경부선","서정리","158725","26034","154241","25323","20210603"
"202105","경부선","독산","353441","54192","371575","55567","20210603"
"202105","경부선","서동탄","32743","7286","29089","7096","20210603"
"202105","경부선","화서","159663","34435","155218","33754","20210603"
"202105","경부선","성환","89221","16724","88841","16828","20210603"
"202105","경부선","직산","16710","4119","17145","3926","20210603"
"202105","경원선","녹양","89996","33211","86020","32154","20210603"
"202105","경원선","왕십리(성동구청)","321812","51638","365275","56491","20210603"
"202105","경원선","옥수","1514","109","1056","71","20210603"
"202105","경원선","의정부","416072","94781","431012","96557","20210603"
"202105","경원선","한남","82923","24788","79119","23174","20210603"
"202105","경원선","녹천","90018","34298","74369","30999","20210603"
"202105","경원선","응봉","36025","14728","31201","13477","20210603"
"202105","경원선","가능","126596","50165","120250","49751","20210603"
"202105","경원선","월계","124324","55038","115197","52525","20210603"
"202105","경원선","보산","35072","12218","33244","11668","20210603"
"202105","경원선","이촌(국립중앙박물관)","81799","22412","59647","18785","20210603"
